customer_id,signup_date,region,acquisition_channel,age,newsletter_opt_in,loyalty_member,support_tickets_12m,avg_satisfaction_score,age_missing_flag,satisfaction_missing_flag,recency_days,frequency,monetary_total,avg_order_value,median_order_value,order_value_std,active_span_days,distinct_categories_purchased,return_rate,favourite_category,orders_via_mobile_app,orders_via_store,orders_via_web,never_purchased_flag,tenure_days,tenure_months,orders_per_tenure_month,spend_per_tenure_month,engagement_score,support_tickets_per_order
102585,2024-03-06,Unknown,Paid Search,49.0,False,False,1,4.5,0,0,115.0,1.0,29.94,29.94,29.94,0.0,0.0,1.0,0.0,Fashion,1.0,0.0,0.0,0,331,10.9,0.09174311926605504,2.746788990825688,0,1.0
102586,2024-09-24,South East,Social,22.0,True,False,2,4.8,0,0,30.0,6.0,289.74,48.29,58.315,21.187770057275966,110.0,4.0,0.16666666666666666,Sports & Outdoors,0.0,1.0,5.0,0,129,4.2,1.4285714285714286,68.98571428571428,1,0.3333333333333333
102587,2023-06-13,North East,Social,42.0,False,False,0,3.6,0,0,42.0,12.0,615.78,51.315,50.025,11.341825650701436,345.0,7.0,0.0,Pet Supplies,10.0,0.0,2.0,0,598,19.6,0.6122448979591836,31.417346938775506,0,0.0
102588,2024-05-08,South West,Referral,18.0,False,True,1,2.1,0,0,75.0,5.0,252.68,50.536,31.45,50.52426723862505,177.0,3.0,0.2,Fashion,2.0,0.0,3.0,0,268,8.8,0.5681818181818181,28.71363636363636,1,0.2
102589,2024-03-08,South West,Email,41.0,True,False,0,4.6,1,0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,329,10.8,0.0,0.0,1,0.0
102590,2024-07-18,Scotland,Paid Search,35.0,True,False,2,3.4,0,0,14.0,10.0,353.34000000000003,35.334,36.415,17.557032272631446,156.0,8.0,0.2,Sports & Outdoors,7.0,0.0,3.0,0,197,6.5,1.5384615384615385,54.36000000000001,1,0.2
102591,2023-05-23,Scotland,Organic,56.0,True,False,0,4.0,0,0,60.0,12.0,827.32,68.94333333333334,63.28,43.31742738380842,315.0,9.0,0.16666666666666666,Homeware,7.0,1.0,4.0,0,619,20.3,0.5911330049261083,40.754679802955664,1,0.0
102592,2023-09-10,South East,Paid Search,41.0,True,True,1,2.6,1,0,356.0,1.0,27.78,27.78,27.78,0.0,0.0,1.0,0.0,Sports & Outdoors,1.0,0.0,0.0,0,509,16.7,0.059880239520958084,1.6634730538922158,2,1.0
102593,2023-07-14,Scotland,Paid Search,63.0,False,False,2,4.3,0,0,45.0,37.0,2676.6,72.34054054054054,72.14,33.74352365400787,351.0,10.0,0.08108108108108109,Pet Supplies,19.0,2.0,16.0,0,567,18.6,1.9892473118279568,143.9032258064516,0,0.05405405405405406
102594,2023-06-05,Yorkshire,Affiliate,56.0,False,False,2,3.8,0,0,18.0,11.0,491.29,44.662727272727274,49.92,17.93671769912717,368.0,6.0,0.0,Fashion,1.0,4.0,6.0,0,606,19.9,0.5527638190954774,24.687939698492464,0,0.18181818181818182
102595,2023-06-29,South East,Organic,42.0,False,False,3,2.8,0,0,172.0,6.0,316.52,52.75333333333333,60.215,26.741340779150672,218.0,4.0,0.0,Pet Supplies,0.0,1.0,5.0,0,582,19.1,0.31413612565445026,16.571727748691096,0,0.5
102596,2023-02-20,East Of England,Referral,46.0,True,True,0,3.9,0,1,13.0,34.0,2203.9900000000002,64.82323529411765,65.46000000000001,26.35854719873247,357.0,10.0,0.11764705882352941,Garden,14.0,2.0,18.0,0,711,23.4,1.4529914529914532,94.18760683760685,2,0.0
102597,2024-01-25,East Of England,Paid Search,46.0,True,True,1,3.3,0,0,95.0,4.0,56.120000000000005,14.030000000000001,16.34,7.7145144586897585,262.0,4.0,0.0,Fashion,3.0,0.0,1.0,0,372,12.2,0.3278688524590164,4.6000000000000005,2,0.25
102598,2022-12-10,Wales,Referral,26.0,True,False,3,3.9,0,1,3.0,28.0,1660.42,59.300714285714285,57.915000000000006,26.8668242245961,360.0,10.0,0.03571428571428571,Books & Media,6.0,3.0,19.0,0,783,25.7,1.0894941634241246,64.60778210116732,1,0.10714285714285714
102599,2023-03-14,London,Referral,56.0,True,True,0,5.0,0,0,241.0,10.0,586.0,58.6,59.370000000000005,23.08989196837246,148.0,8.0,0.3,Beauty,3.0,1.0,6.0,0,689,22.6,0.44247787610619466,25.929203539823007,2,0.0
102600,2024-06-25,North West,Social,50.0,True,True,0,2.9,0,0,46.0,4.0,78.5,19.625,21.21,13.692113301702797,137.0,4.0,0.25,Electronics,1.0,1.0,2.0,0,220,7.2,0.5555555555555556,10.902777777777777,2,0.0
102601,2025-01-24,Scotland,Paid Search,51.0,True,False,1,3.2,0,0,6.0,1.0,27.3,27.3,27.3,0.0,0.0,1.0,0.0,Books & Media,1.0,0.0,0.0,0,7,0.2,1.0,27.3,1,1.0
102602,2024-04-15,Wales,Referral,18.0,False,True,0,3.9,0,1,166.0,2.0,38.24,19.12,19.12,2.3193102422918765,117.0,2.0,0.5,Beauty,1.0,0.0,1.0,0,291,9.6,0.20833333333333334,3.983333333333334,1,0.0
102603,2025-01-24,North West,Referral,47.0,True,False,0,3.8,0,0,7.0,2.0,6.77,3.385,3.385,0.5444722215136414,10.0,1.0,0.5,Toys & Kids,1.0,0.0,1.0,0,7,0.2,2.0,6.77,1,0.0
102604,2023-11-28,North East,Paid Search,54.0,True,True,1,5.0,0,0,7.0,17.0,1249.6,73.50588235294117,67.93,43.778934154856884,343.0,10.0,0.0,Garden,7.0,3.0,7.0,0,430,14.1,1.2056737588652482,88.6241134751773,2,0.058823529411764705
102605,2024-12-26,North East,Affiliate,41.0,True,True,2,5.0,0,0,9.0,5.0,224.01,44.802,40.8,15.44287764634558,50.0,4.0,0.2,Fashion,2.0,0.0,3.0,0,36,1.2,4.166666666666667,186.675,2,0.4
102606,2025-01-10,London,Referral,34.0,False,False,0,3.6,0,0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,21,0.7,0.0,0.0,0,0.0
102607,2022-12-16,West Midlands,Paid Search,23.0,False,False,1,3.3,0,0,43.0,12.0,515.08,42.92333333333334,40.66,15.692187594951557,321.0,8.0,0.25,Electronics,3.0,1.0,8.0,0,777,25.5,0.47058823529411764,20.19921568627451,0,0.08333333333333333
102608,2025-01-24,North West,Organic,22.0,False,False,0,3.9,0,1,3.0,2.0,104.85,52.425,52.425,11.320779566796622,22.0,1.0,0.0,Books & Media,1.0,0.0,1.0,0,7,0.2,2.0,104.85,0,0.0
102609,2022-12-31,Scotland,Organic,43.0,True,True,1,4.2,0,0,43.0,17.0,1014.71,59.68882352941176,48.69,52.99596870073621,346.0,7.0,0.058823529411764705,Groceries,9.0,0.0,8.0,0,762,25.0,0.68,40.5884,2,0.058823529411764705
102610,2023-05-10,North East,Organic,38.0,True,False,3,2.2,0,0,21.0,26.0,1748.91,67.26576923076924,70.85,26.230396287220202,353.0,9.0,0.07692307692307693,Homeware,11.0,1.0,14.0,0,632,20.8,1.25,84.08221153846154,1,0.11538461538461539
102611,2024-12-11,West Midlands,Referral,38.0,False,False,0,2.9,0,0,48.0,2.0,71.24000000000001,35.620000000000005,35.620000000000005,25.328564902102134,3.0,2.0,0.0,Books & Media,2.0,0.0,0.0,0,51,1.7,1.1764705882352942,41.905882352941184,0,0.0
102612,2025-01-02,East Of England,Referral,61.0,False,False,0,3.3,0,0,14.0,1.0,32.95,32.95,32.95,0.0,0.0,1.0,0.0,Sports & Outdoors,1.0,0.0,0.0,0,29,1.0,1.0,32.95,0,0.0
102613,2024-12-02,South East,Paid Search,25.0,False,True,2,3.6,0,0,8.0,5.0,269.83,53.965999999999994,30.53,50.680028413567406,39.0,3.0,0.2,Groceries,2.0,0.0,3.0,0,60,2.0,2.5,134.915,1,0.4
102614,2023-01-02,Yorkshire,Social,41.0,False,False,1,3.7,1,0,42.0,18.0,830.11,46.117222222222225,43.11,17.87341430418064,263.0,9.0,0.1111111111111111,Homeware,5.0,4.0,9.0,0,760,25.0,0.72,33.2044,0,0.05555555555555555
102615,2023-07-01,West Midlands,Social,63.0,True,True,0,3.9,0,1,174.0,3.0,55.14,18.38,18.76,5.050732620125521,178.0,3.0,0.0,Garden,0.0,1.0,2.0,0,580,19.1,0.15706806282722513,2.886910994764398,2,0.0
102616,2023-10-20,North East,Organic,37.0,True,False,0,3.6,0,0,91.0,16.0,608.35,38.021875,39.09,19.954005853044478,293.0,8.0,0.25,Beauty,10.0,0.0,6.0,0,469,15.4,1.0389610389610389,39.503246753246756,1,0.0
102617,2024-02-13,South West,Email,42.0,False,True,2,3.9,0,1,47.0,4.0,184.17000000000002,46.042500000000004,40.465,35.446256384372475,305.0,3.0,0.0,Beauty,2.0,0.0,2.0,0,353,11.6,0.3448275862068966,15.876724137931037,1,0.5
102618,2025-01-24,North West,Social,39.0,False,False,0,4.1,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,0,0.0
102619,2023-12-22,East Of England,Paid Search,50.0,True,False,1,2.1,0,0,19.0,8.0,535.35,66.91875,65.81,23.523119592374286,338.0,7.0,0.0,Toys & Kids,2.0,0.0,6.0,0,406,13.3,0.6015037593984962,40.25187969924812,1,0.125
102620,2022-12-03,West Midlands,Organic,18.0,False,True,1,3.5,0,0,8.0,27.0,1432.98,53.07333333333333,52.66,30.191628997761306,353.0,9.0,0.07407407407407407,Sports & Outdoors,8.0,1.0,18.0,0,790,26.0,1.0384615384615385,55.114615384615384,1,0.037037037037037035
102621,2022-10-01,Scotland,Referral,38.0,False,True,1,3.0,0,0,19.0,9.0,486.74,54.08222222222222,62.97,17.02087966129966,375.0,6.0,0.3333333333333333,Books & Media,6.0,1.0,2.0,0,853,28.0,0.32142857142857145,17.38357142857143,1,0.1111111111111111
102622,2023-11-03,Scotland,Organic,42.0,True,False,0,3.9,0,1,58.0,11.0,514.52,46.77454545454545,46.52,17.455560926900265,322.0,5.0,0.18181818181818182,Homeware,6.0,0.0,5.0,0,455,14.9,0.7382550335570469,34.531543624161074,1,0.0
102623,2023-09-14,Wales,Organic,28.0,True,True,2,3.5,0,0,5.0,29.0,1810.4,62.42758620689656,60.46,39.037654409847164,354.0,9.0,0.0,Homeware,10.0,1.0,18.0,0,505,16.6,1.7469879518072287,109.06024096385542,2,0.06896551724137931
102624,2023-07-03,North West,Affiliate,45.0,True,True,0,3.8,0,0,60.0,6.0,126.92,21.153333333333332,20.655,12.161371084983248,278.0,5.0,0.0,Toys & Kids,2.0,1.0,3.0,0,578,19.0,0.3157894736842105,6.68,2,0.0
102625,2024-09-30,London,Referral,51.0,True,True,1,3.9,0,0,91.0,3.0,63.08,21.026666666666667,18.84,13.909512332692808,43.0,2.0,0.3333333333333333,Fashion,0.0,1.0,2.0,0,123,4.0,0.75,15.77,2,0.3333333333333333
102626,2024-03-28,Unknown,Email,47.0,False,False,2,4.0,0,0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,309,10.2,0.0,0.0,0,2.0
102627,2023-09-16,Wales,Organic,64.0,False,False,2,3.5,0,0,46.0,10.0,514.43,51.443,45.815,25.69631666212105,314.0,7.0,0.0,Garden,5.0,1.0,4.0,0,503,16.5,0.6060606060606061,31.177575757575756,0,0.2
102628,2024-05-12,North West,Social,35.0,True,False,2,3.8,0,0,52.0,14.0,723.55,51.68214285714286,41.30500000000001,47.37687462149755,216.0,7.0,0.0,Electronics,4.0,4.0,6.0,0,264,8.7,1.6091954022988506,83.16666666666667,1,0.14285714285714285
102629,2024-04-01,London,Social,41.0,False,False,2,3.5,1,0,18.0,13.0,534.67,41.128461538461536,37.59,16.266048406703785,257.0,8.0,0.07692307692307693,Electronics,3.0,3.0,7.0,0,305,10.0,1.3,53.467,0,0.15384615384615385
102630,2023-09-28,Scotland,Organic,47.0,True,False,0,3.7,0,0,24.0,29.0,2088.17,72.00586206896551,69.46,27.081309780157742,361.0,9.0,0.0,Beauty,7.0,5.0,17.0,0,491,16.1,1.8012422360248446,129.7,1,0.0
102631,2023-07-26,Wales,Paid Search,38.0,False,False,0,3.6,0,0,75.0,5.0,126.49000000000001,25.298000000000002,27.68,9.715022902700746,282.0,3.0,0.0,Sports & Outdoors,1.0,0.0,4.0,0,555,18.2,0.27472527472527475,6.950000000000001,0,0.0
102632,2022-08-11,Wales,Organic,56.0,False,False,0,2.9,0,0,5.0,17.0,984.88,57.93411764705883,58.19,22.28199106308263,382.0,7.0,0.11764705882352941,Toys & Kids,10.0,1.0,6.0,0,904,29.7,0.5723905723905724,33.16094276094276,0,0.0
102633,2024-03-17,North East,Social,45.0,False,True,0,4.0,0,0,34.0,3.0,63.15,21.05,25.93,10.791927538674452,240.0,3.0,0.0,Groceries,0.0,0.0,3.0,0,320,10.5,0.2857142857142857,6.014285714285714,1,0.0
102634,2024-05-25,East Of England,Affiliate,25.0,True,False,0,4.5,0,0,229.0,2.0,17.33,8.665,8.665,8.011519830843584,26.0,1.0,0.0,Garden,1.0,0.0,1.0,0,251,8.2,0.24390243902439027,2.1134146341463413,1,0.0
102635,2024-07-23,Wales,Email,51.0,False,False,1,3.9,0,1,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,192,6.3,0.0,0.0,0,1.0
102636,2024-04-06,South West,Paid Search,35.0,False,False,2,3.4,0,0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,300,9.9,0.0,0.0,0,2.0
102637,2024-03-17,London,Organic,37.0,False,True,1,3.9,0,1,48.0,9.0,284.69,31.63222222222222,27.13,19.33306932291002,184.0,6.0,0.1111111111111111,Toys & Kids,1.0,1.0,7.0,0,320,10.5,0.8571428571428571,27.113333333333333,1,0.1111111111111111
102638,2024-12-20,Scotland,Social,38.0,False,False,0,4.7,0,0,20.0,5.0,203.35999999999999,40.672,49.33,21.64828561341521,30.0,4.0,0.0,Electronics,1.0,1.0,3.0,0,42,1.4,3.5714285714285716,145.25714285714287,0,0.0
102639,2023-09-25,Yorkshire,Organic,51.0,False,False,2,5.0,0,0,5.0,28.0,1037.59,37.05678571428571,34.565,26.95136800672393,376.0,10.0,0.07142857142857142,Sports & Outdoors,12.0,2.0,14.0,0,494,16.2,1.7283950617283952,64.04876543209876,0,0.07142857142857142
102640,2025-01-24,Scotland,Paid Search,55.0,True,True,0,4.5,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,2,0.0
102641,2025-01-06,Wales,Affiliate,39.0,True,False,1,3.7,0,0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,25,0.8,0.0,0.0,1,1.0
102642,2024-05-10,North East,Referral,38.0,True,False,2,3.9,0,1,224.0,2.0,48.71,24.355,24.355,1.9162593770155443,42.0,2.0,0.0,Beauty,1.0,0.0,1.0,0,266,8.7,0.2298850574712644,5.598850574712644,1,1.0
102643,2023-09-17,Yorkshire,Affiliate,18.0,True,False,1,3.3,0,0,34.0,21.0,1420.6299999999999,67.64904761904761,66.27,25.965800758836973,360.0,9.0,0.09523809523809523,Toys & Kids,6.0,0.0,15.0,0,502,16.5,1.2727272727272727,86.09878787878787,1,0.047619047619047616
102644,2024-02-26,London,Organic,32.0,False,True,1,3.9,0,1,101.0,8.0,303.22,37.9025,37.36,17.29578623331624,247.0,7.0,0.0,Fashion,3.0,1.0,4.0,0,340,11.2,0.7142857142857143,27.07321428571429,1,0.125
102645,2023-03-06,West Midlands,Referral,29.0,True,True,1,2.4,0,0,328.0,6.0,317.03000000000003,52.83833333333334,51.49,26.318458478160657,56.0,5.0,0.16666666666666666,Books & Media,2.0,1.0,3.0,0,697,22.9,0.26200873362445415,13.844104803493451,2,0.16666666666666666
102646,2025-01-24,South East,Email,45.0,True,False,1,4.9,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,1,1.0
102647,2024-02-23,Unknown,Social,40.0,False,False,1,3.3,0,0,16.0,11.0,460.3,41.845454545454544,36.94,17.48128906210086,347.0,7.0,0.09090909090909091,Pet Supplies,6.0,0.0,5.0,0,343,11.3,0.9734513274336283,40.73451327433628,0,0.09090909090909091
102648,2024-11-08,North West,Paid Search,41.0,True,False,0,4.9,1,0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,84,2.8,0.0,0.0,1,0.0
102649,2024-08-15,London,Paid Search,43.0,True,False,0,4.5,0,0,3.0,5.0,192.95000000000002,38.59,35.21,16.365402530949243,79.0,4.0,0.0,Pet Supplies,3.0,0.0,2.0,0,169,5.6,0.8928571428571429,34.455357142857146,1,0.0
102650,2023-03-13,South East,Paid Search,40.0,False,True,1,4.5,0,0,10.0,22.0,1160.73,52.76045454545454,48.03,40.52542558482476,381.0,9.0,0.09090909090909091,Garden,6.0,2.0,14.0,0,690,22.7,0.9691629955947136,51.13348017621146,1,0.045454545454545456
102651,2024-08-12,Scotland,Referral,18.0,False,True,0,4.6,0,0,98.0,3.0,86.39,28.796666666666667,29.43,4.92066391184496,69.0,3.0,0.0,Fashion,1.0,1.0,1.0,0,172,5.7,0.5263157894736842,15.156140350877193,1,0.0
102652,2025-01-24,South East,Social,55.0,True,False,3,1.9,0,0,30.0,1.0,193.14000000000001,193.14000000000001,193.14000000000001,0.0,0.0,1.0,0.0,Toys & Kids,0.0,0.0,1.0,0,7,0.2,1.0,193.14000000000001,1,3.0
102653,2025-01-24,London,Affiliate,54.0,False,False,1,2.7,0,0,27.0,1.0,64.15,64.15,64.15,0.0,0.0,1.0,0.0,Sports & Outdoors,0.0,0.0,1.0,0,7,0.2,1.0,64.15,0,1.0
102654,2024-05-21,North West,Social,38.0,True,False,0,4.1,0,0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,255,8.4,0.0,0.0,1,0.0
102655,2023-03-18,East Of England,Paid Search,46.0,True,True,5,4.7,0,0,9.0,22.0,1160.29,52.74045454545455,48.575,30.030897498167697,294.0,7.0,0.18181818181818182,Books & Media,13.0,1.0,8.0,0,685,22.5,0.9777777777777777,51.568444444444445,2,0.22727272727272727
102656,2024-07-21,East Of England,Organic,37.0,True,True,0,3.6,0,0,166.0,2.0,73.03,36.515,36.515,1.2798632739476528,2.0,2.0,0.0,Beauty,2.0,0.0,0.0,0,194,6.4,0.3125,11.4109375,2,0.0
102657,2023-12-19,West Midlands,Paid Search,20.0,True,True,1,2.8,0,0,41.0,3.0,104.8,34.93333333333333,31.01,7.2150975969374995,238.0,3.0,0.0,Beauty,1.0,0.0,2.0,0,409,13.4,0.22388059701492538,7.820895522388059,2,0.3333333333333333
102658,2024-07-22,East Of England,Referral,69.0,False,False,0,3.9,0,1,5.0,19.0,1241.47,65.34052631578948,64.33,27.133195428331817,209.0,8.0,0.0,Sports & Outdoors,7.0,0.0,12.0,0,193,6.3,3.015873015873016,197.05873015873016,0,0.0
102659,2024-02-16,South East,Paid Search,51.0,False,True,1,3.9,0,1,15.0,8.0,359.59000000000003,44.948750000000004,45.44,20.916100727498353,223.0,6.0,0.0,Garden,2.0,0.0,6.0,0,350,11.5,0.6956521739130435,31.268695652173914,1,0.125
102660,2024-05-06,South West,Paid Search,53.0,True,False,1,3.3,0,0,214.0,3.0,68.80000000000001,22.933333333333337,32.34,17.27185378971619,48.0,3.0,0.0,Pet Supplies,1.0,2.0,0.0,0,270,8.9,0.33707865168539325,7.7303370786516865,1,0.3333333333333333
102661,2024-05-07,London,Social,37.0,True,True,3,3.5,0,0,37.0,6.0,123.19,20.531666666666666,22.525,8.71639241123681,206.0,6.0,0.16666666666666666,Groceries,2.0,1.0,3.0,0,269,8.8,0.6818181818181818,13.998863636363636,2,0.5
102662,2024-09-03,South East,Email,56.0,True,True,1,5.0,0,0,4.0,2.0,65.28,32.64,32.64,4.072935059634516,50.0,2.0,0.0,Sports & Outdoors,0.0,0.0,2.0,0,150,4.9,0.4081632653061224,13.322448979591837,2,0.5
102663,2024-04-05,Unknown,Social,23.0,False,True,2,2.8,0,0,252.0,1.0,16.98,16.98,16.98,0.0,0.0,1.0,0.0,Books & Media,1.0,0.0,0.0,0,301,9.9,0.10101010101010101,1.715151515151515,1,2.0
102664,2025-01-24,Scotland,Paid Search,38.0,False,False,0,3.0,0,0,20.0,1.0,30.59,30.59,30.59,0.0,0.0,1.0,0.0,Homeware,0.0,0.0,1.0,0,7,0.2,1.0,30.59,0,0.0
102665,2025-01-24,Yorkshire,Email,51.0,False,True,1,3.0,0,0,5.0,1.0,70.7,70.7,70.7,0.0,0.0,1.0,0.0,Beauty,0.0,0.0,1.0,0,7,0.2,1.0,70.7,1,1.0
102666,2023-01-12,Unknown,Paid Search,33.0,True,True,0,3.3,0,0,88.0,17.0,1012.96,59.58588235294118,60.77,20.647968138179948,305.0,9.0,0.17647058823529413,Toys & Kids,5.0,1.0,11.0,0,750,24.6,0.6910569105691057,41.177235772357726,2,0.0
102667,2023-09-04,East Of England,Social,53.0,False,False,0,3.7,0,0,11.0,23.0,1650.94,71.78,68.14,25.456270704520293,371.0,10.0,0.043478260869565216,Electronics,10.0,3.0,10.0,0,515,16.9,1.3609467455621302,97.68875739644972,0,0.0
102668,2024-06-29,South West,Social,45.0,False,False,2,3.5,0,0,8.0,4.0,51.14,12.785,11.735,7.589890205617821,149.0,2.0,0.0,Sports & Outdoors,0.0,0.0,4.0,0,216,7.1,0.5633802816901409,7.202816901408451,0,0.5
102669,2025-01-24,South West,Paid Search,44.0,True,False,2,4.8,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,1,2.0
102670,2025-01-24,North West,Organic,32.0,True,False,0,4.7,0,0,10.0,1.0,36.44,36.44,36.44,0.0,0.0,1.0,1.0,Garden,0.0,0.0,1.0,0,7,0.2,1.0,36.44,1,0.0
102671,2023-09-05,East Of England,Paid Search,46.0,True,True,1,5.0,0,0,514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,514,16.9,0.0,0.0,2,1.0
102672,2023-12-17,South West,Organic,66.0,True,False,1,3.9,0,1,96.0,2.0,45.459999999999994,22.729999999999997,22.729999999999997,0.8485281374238578,93.0,2.0,0.0,Beauty,1.0,1.0,0.0,0,411,13.5,0.14814814814814814,3.367407407407407,1,0.5
102673,2024-11-26,Scotland,Social,43.0,True,False,0,4.7,0,0,85.0,1.0,25.1,25.1,25.1,0.0,0.0,1.0,0.0,Homeware,0.0,0.0,1.0,0,66,2.2,0.45454545454545453,11.409090909090908,1,0.0
102674,2024-07-29,West Midlands,Organic,48.0,True,False,0,3.0,0,0,96.0,1.0,21.57,21.57,21.57,0.0,0.0,1.0,0.0,Fashion,1.0,0.0,0.0,0,186,6.1,0.1639344262295082,3.5360655737704922,1,0.0
102675,2024-04-12,East Of England,Paid Search,50.0,False,False,1,4.6,0,0,60.0,5.0,134.45999999999998,26.891999999999996,26.4,9.657800991944283,223.0,5.0,0.2,Sports & Outdoors,3.0,1.0,1.0,0,294,9.7,0.5154639175257733,13.861855670103091,0,0.2
102676,2024-11-08,Yorkshire,Social,26.0,True,True,1,4.7,0,0,81.0,1.0,18.21,18.21,18.21,0.0,0.0,1.0,0.0,Sports & Outdoors,0.0,0.0,1.0,0,84,2.8,0.35714285714285715,6.503571428571429,2,1.0
102677,2025-01-24,North West,Email,39.0,True,False,0,3.3,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,1,0.0
102678,2024-12-31,North East,Referral,41.0,False,True,2,4.5,1,0,4.0,3.0,127.07000000000001,42.35666666666667,47.93,20.21468360705488,32.0,2.0,0.3333333333333333,Fashion,1.0,0.0,2.0,0,31,1.0,3.0,127.07000000000001,1,0.6666666666666666
102679,2023-08-27,Yorkshire,Referral,18.0,True,False,0,4.2,0,0,24.0,11.0,366.79,33.344545454545454,29.44,17.48142291899396,361.0,7.0,0.09090909090909091,Homeware,3.0,2.0,6.0,0,523,17.2,0.6395348837209303,21.325000000000003,1,0.0
102680,2024-08-18,Yorkshire,Organic,41.0,True,False,1,4.4,1,0,45.0,3.0,79.33,26.44333333333333,32.62,18.897857903300398,135.0,2.0,0.0,Fashion,1.0,0.0,2.0,0,166,5.5,0.5454545454545454,14.423636363636364,1,0.3333333333333333
102681,2023-02-14,North West,Organic,29.0,False,False,1,4.0,0,0,37.0,15.0,804.67,53.644666666666666,60.28,31.388368834573708,359.0,7.0,0.0,Books & Media,5.0,2.0,8.0,0,717,23.6,0.635593220338983,34.09618644067796,0,0.06666666666666667
102682,2024-09-13,East Of England,Social,50.0,True,False,2,4.2,0,0,25.0,9.0,388.82,43.20222222222222,37.48,21.06034293273603,114.0,8.0,0.0,Homeware,4.0,1.0,4.0,0,140,4.6,1.956521739130435,84.52608695652174,1,0.2222222222222222
102683,2024-03-27,North East,Email,31.0,True,False,1,5.0,0,0,29.0,9.0,358.5,39.833333333333336,30.19,27.81123109464951,288.0,7.0,0.1111111111111111,Pet Supplies,2.0,1.0,6.0,0,310,10.2,0.8823529411764707,35.14705882352941,1,0.1111111111111111
102684,2024-01-26,South West,Organic,68.0,True,True,0,3.9,0,1,20.0,15.0,872.1,58.14,46.04,39.105642815327826,361.0,8.0,0.0,Fashion,6.0,2.0,7.0,0,371,12.2,1.2295081967213115,71.48360655737706,2,0.0
102685,2024-12-18,Yorkshire,Affiliate,37.0,True,True,0,3.9,0,1,9.0,4.0,144.45000000000002,36.112500000000004,37.015,24.246154849790102,38.0,4.0,0.0,Pet Supplies,0.0,0.0,4.0,0,44,1.4,2.857142857142857,103.17857142857144,2,0.0
102686,2024-01-16,East Of England,Social,66.0,True,False,1,3.9,0,0,7.0,5.0,206.31,41.262,36.83,14.62563058469617,386.0,4.0,0.2,Electronics,2.0,1.0,2.0,0,381,12.5,0.4,16.5048,1,0.2
102687,2025-01-24,North West,Organic,39.0,False,True,1,3.9,0,1,11.0,1.0,74.53,74.53,74.53,0.0,0.0,1.0,0.0,Electronics,0.0,0.0,1.0,0,7,0.2,1.0,74.53,1,1.0
102688,2025-01-24,London,Email,40.0,False,False,1,4.2,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,1,7,0.2,0.0,0.0,0,1.0
102689,2023-09-10,East Of England,Paid Search,61.0,True,False,1,3.7,0,0,20.0,5.0,106.96000000000001,21.392000000000003,20.58,7.490158209277025,363.0,5.0,0.0,Garden,1.0,1.0,3.0,0,509,16.7,0.29940119760479045,6.404790419161677,1,0.2
102690,2023-05-23,South East,Affiliate,29.0,True,False,4,2.9,0,0,362.0,2.0,193.03,96.515,96.515,36.47963884141399,27.0,1.0,0.0,Pet Supplies,1.0,0.0,1.0,0,619,20.3,0.09852216748768472,9.508866995073891,1,2.0
102691,2024-12-30,London,Organic,42.0,True,True,1,3.7,0,0,14.0,1.0,14.85,14.85,14.85,0.0,0.0,1.0,0.0,Garden,1.0,0.0,0.0,0,32,1.1,0.9090909090909091,13.499999999999998,2,1.0
102692,2023-04-27,South West,Email,48.0,False,False,4,3.4,0,0,44.0,13.0,681.81,52.44692307692307,54.69,27.489931909887595,326.0,8.0,0.15384615384615385,Beauty,6.0,0.0,7.0,0,645,21.2,0.6132075471698113,32.16084905660377,0,0.3076923076923077
